region		Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa
sector		Crops, vegetables, fruit and nuts	Wheat	Cattle	Animal products	Fish	Drinks and tabacco	Food n.e.c.	Natural gas	Oil	Coal	Mining & quarrying	Textiles, leather & wearing apparel	Forestry etc	Wood, paper & publishing	Chemicals & non-metallic mineral products	Metal & metal products	Electrical & machinery	Transport equipment	Manufacturing & recycling	Electricity by gas	Electricity other & water	Construction	Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants	Transport	Post & telecommunications	Financial intermediation & business activity	Public administration; education; health; recreation; other services	Crops, vegetables, fruit and nuts	Wheat	Cattle	Animal products	Fish	Drinks and tabacco	Food n.e.c.	Natural gas	Oil	Coal	Mining & quarrying	Textiles, leather & wearing apparel	Forestry etc	Wood, paper & publishing	Chemicals & non-metallic mineral products	Metal & metal products	Electrical & machinery	Transport equipment	Manufacturing & recycling	Electricity by gas	Electricity other & water	Construction	Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants	Transport	Post & telecommunications	Financial intermediation & business activity	Public administration; education; health; recreation; other services	Crops, vegetables, fruit and nuts	Wheat	Cattle	Animal products	Fish	Drinks and tabacco	Food n.e.c.	Natural gas	Oil	Coal	Mining & quarrying	Textiles, leather & wearing apparel	Forestry etc	Wood, paper & publishing	Chemicals & non-metallic mineral products	Metal & metal products	Electrical & machinery	Transport equipment	Manufacturing & recycling	Electricity by gas	Electricity other & water	Construction	Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants	Transport	Post & telecommunications	Financial intermediation & business activity	Public administration; education; health; recreation; other services	Crops, vegetables, fruit and nuts	Wheat	Cattle	Animal products	Fish	Drinks and tabacco	Food n.e.c.	Natural gas	Oil	Coal	Mining & quarrying	Textiles, leather & wearing apparel	Forestry etc	Wood, paper & publishing	Chemicals & non-metallic mineral products	Metal & metal products	Electrical & machinery	Transport equipment	Manufacturing & recycling	Electricity by gas	Electricity other & water	Construction	Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants	Transport	Post & telecommunications	Financial intermediation & business activity	Public administration; education; health; recreation; other services	Crops, vegetables, fruit and nuts	Wheat	Cattle	Animal products	Fish	Drinks and tabacco	Food n.e.c.	Natural gas	Oil	Coal	Mining & quarrying	Textiles, leather & wearing apparel	Forestry etc	Wood, paper & publishing	Chemicals & non-metallic mineral products	Metal & metal products	Electrical & machinery	Transport equipment	Manufacturing & recycling	Electricity by gas	Electricity other & water	Construction	Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants	Transport	Post & telecommunications	Financial intermediation & business activity	Public administration; education; health; recreation; other services	Crops, vegetables, fruit and nuts	Wheat	Cattle	Animal products	Fish	Drinks and tabacco	Food n.e.c.	Natural gas	Oil	Coal	Mining & quarrying	Textiles, leather & wearing apparel	Forestry etc	Wood, paper & publishing	Chemicals & non-metallic mineral products	Metal & metal products	Electrical & machinery	Transport equipment	Manufacturing & recycling	Electricity by gas	Electricity other & water	Construction	Sale, maintenance & repair of vehicles; fuel; trade; hotels & restaurants	Transport	Post & telecommunications	Financial intermediation & business activity	Public administration; education; health; recreation; other services
region	sector																																																																																																																																																																		
Russia	Crops, vegetables, fruit and nuts	4148.98203792	0.448823382421	31.9839010611	319.905512564	5650.68921854	1619.65905388	9594.8981615	2.63604089448	30.4987174593	0.143434752975	12.0935177999	53.6671010636	0.972434383967	8.61285454118	331.964989805	87.4860090902	70.7894098911	128.257586196	20.6983417443	9.58376516872	13.4473461748	8.88590900206	354.228328745	116.055044968	29.1416426215	138.173911206	1273.31407101	441.556549796	0	10.2796446511	42.8267962925	7.39700684645	4.84103914317	37.0557318005	0.078960962685	0.143810855087	1.60603222679e-08	1.42162331778	5.61133281425	0.436996970959	3.13244032638	537.774269161	18.6892910079	17.1071142677	37.3557347799	22.0647198485	0.390227451417	7.08105038902	4.12861666693	4.43471612669	1.4407791629	0.216558465721	94.9134894706	49.0925897989	24.5284991111	0.0124738430665	6.10836742428	112.866943645	41.9859653023	30.4223811646	237.323369456	0.216203438543	4.48018749196	0.0331551231449	1.22355598153	297.678560204	0.326208599887	3.42959159719	7.89827459876	0.894679192529	2.56970391583	0.148519668737	0.844397362182	0.133642814146	0.771987803435	0.750200745815	93.8155008095	2.98192293379	0.691162306488	16.375857554	18.441687	199.159108013	0.190584365937	91.4040110806	246.436006386	51.1651091722	65.0743874291	1192.3237611	1.40203622902	47.8293730761	1.7433439211	11.5404372662	11.4073232885	5.58287988013	21.1958375124	1846.11808646	17.2509621763	35.7967567049	1.15316987611	16.9345974142	12.2390890283	6.71880051461	15.8273719342	776.315178075	7.270218008	2.22419317593	180.705477125	139.438655537	6.10252216738	0.00549570095703	12.3994367498	4.48237156586	0.333333438578	2.38924384018	43.0496235833	0.00842101201467	0.0127600890762	0.00395648341107	0.0173082372242	0.0225353672435	0.0226142861934	0.0168182219758	0.810451221984	0.0452341984791	0.0339686154134	0.00086532805012	0.0197995897396	0.0265011532196	0.0697865231811	0.0797446694493	35.2620861309	0.036564127746	0.00432567078202	1.05296669075	0.576034431827	12.5972422502	0.0119613514291	2.1874693874	10.9019769541	8.53919728944	3.93824801556	35.4582885202	0.108437364765	0.173316000533	0.0211896221722	0.106220540253	2.05453526905	0.545762034516	0.330135666357	10.4249156173	0.412935958731	0.374755136164	0.0761553339002	0.20598038292	1.69523714414	0.651982884215	1.40851252406	43.954026002	0.320151309595	0.088774213016	21.8056500035	25.1202401273
Russia	Wheat	27.281372896	544.715567023	6.32370773807	3.7560589304	0.382122630421	0.108319298667	4100.01337085	0.741674642467	4.38037059204	0.00681528952353	0.756404584981	14.1559371578	0.00538015387302	0.278580114837	5.76049775214	1.71400714092	13.769135299	32.4795768811	2.6144742978	1.01089098022	1.83430331401	3.15724254127	6.60671486629	6.29478973695	0.00501809411107	16.0590593238	14.5808623293	0.000440833650851	0	0.000389282571483	3.60816390686e-05	0	0	0.00327953912889	0	0	0	1.4511129345e-05	0	0	0	0	0	0	0	0	0	2.46387308456e-12	0	6.5777072769e-07	0	0	0	3.52925773409e-05	0.828912148588	12.2465610654	0.728194826967	4.20382559719	1.41434939354	8.8884809413	40.6194788245	0.0168002417271	1.7102953915	0.00312364233373	0.128453940674	3.3829070666	0.117281389031	60.7582516726	1.66148504926	0.441354876739	0.235988421056	0.00343742855043	0.0473681137753	0.00864767739783	0.25097049521	0.0715659654679	9.01533926288	0.112796166255	0.0104073839287	7.01510058373	2.49895264021	159.477169717	499.301570213	36.5812453656	172.296149859	23.9296608948	139.938432053	1582.51420577	4.09229017489	129.043124983	4.93080157788	27.4691723633	9.75962343804	7.69124917444	81.2956022977	3627.72270932	50.9081878908	93.2532506149	3.64055566636	40.2440398689	38.482678749	21.3951694653	13.7310326334	231.079245315	12.7547946816	6.47725782283	438.565163526	291.498131477	3.93192131548	23.2279961664	3.9344239866	8.07841077882	1.58887587221	9.67735205569	187.87878456	0.00131870146624	0.00482719745111	0.0093932877971	0.0250130011334	0.0806610456717	0.268257875867	0.0260886199091	10.9152443044	0.177109557779	0.0483438192538	0.00594289198024	0.171333745019	0.0531633971218	0.0965762307488	0.127345605128	2.05123986673	0.0456263239226	0.000271496166785	0.816511279613	1.08475098726	61.4392333634	202.883171443	25.6658773536	51.3345075993	26.9321128525	47.33994507	253.946742228	3.98911341123	7.39914448902	1.45670975695	24.3407871579	55.3881059077	9.24671539572	50.9026600863	127.709222846	105.272847347	100.437227289	23.5747147995	32.1301059313	64.7699835442	84.5624240324	44.6435372585	126.096947769	48.0800873351	25.3561925311	357.445406925	369.733897084
Russia	Cattle	0.616711569767	5.59695140604e-05	2520.90703336	848.847103713	2.29913623566	0.544650371007	10.0950827155	8.87061175287	64.5681534935	0.0106857114543	4.55056766849	15.6542180356	0.543645708441	0.306596256466	18.9303228221	4.04091599107	1.19473340714	0.772947957747	6.5926235077	11.4264876715	7.21223395247	0.459517688653	2.87411248061	9.07416499482	0.15151278656	605.09636385	34.8983795342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000441758609323	1.73772384405e-07	0.0115118569154	0.00139679081192	3.59816222468e-05	1.93460846989e-05	0.000134210304382	7.32300952294e-05	0.0252722699051	2.27205778255e-05	7.26821894718e-05	0.309438237631	3.4253121983e-05	0.000158764091541	0.000442792154025	0.00669992508637	6.69414690176e-05	5.74035035976e-06	3.00450744359e-05	3.42482092392e-05	0.000142501615961	2.27603592329e-05	0.000201238293657	3.46826250217e-05	3.23602841555e-06	0.0805191859299	0.0227644358432	0.000472716117687	1.48640271335e-09	0.00214014508003	0.00140306103514	1.95532171448e-05	5.13342718199e-06	0.000176538184229	4.56892236429e-06	0.000405710059206	1.30317434271e-06	0.000184483821895	6.13242537459e-06	8.68919908168e-06	1.33125588949e-05	18.0422687074	4.66649298464e-06	7.37109025044e-06	1.03841305143e-06	0.000353952730759	9.90370306761e-06	1.79459861813e-05	8.47943876791e-06	3.38337246134e-05	6.02487798225e-06	7.58760690116e-07	0.0029819120365	0.004457185777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Animal products	359.022504925	1.94101253926	15.1903005652	13122.0033309	1825.99871603	58.3227937315	808.224009933	18.1145919691	123.190194352	0.178624011819	24.0689023265	283.366252709	8.87862157469	14.1925152174	171.770003867	145.12465645	235.767548468	421.35895631	48.5113341158	43.5870870736	45.4857816646	19.7596203226	529.705301332	160.378227317	31.5520255143	366.046503153	6027.45811179	0.469934393385	0.0203513809291	0.0134504934836	4.67376171752	0.286420585149	0	0.00911422283916	0.00292757365519	0.00549854134103	0	0.0536234562594	0.429436891723	0.00614908269587	0.00104495284163	0.0345838507236	0	0.0937250687229	0.898434834224	0	0.00988761432339	0.0211684546646	0	0.144704395744	0.0279517104712	0.00846297167881	2.73560828003	4.12602453493	0.31597468013	6.07761222046e-05	0.00598924385582	3.59296917072	0.779321360898	0.846258164532	6.56009037915	0.00912463771689	1.05727697492	0.00406256209722	0.0233714030447	12.5723083636	0.0470524702249	0.689910420701	7.37399153253	0.368271389086	0.169327300064	0.0284113095156	0.0707623867622	0.00598283041889	0.116778656947	0.0573884055416	15.408353306	0.501813387031	0.0141338669785	5.54206457344	5.0271695675	0.261591123372	0.00118826005224	0.0184120219413	3.93363663253	0.0677686835447	1.14128546567	0.946218671876	0.0120032771155	0.464923348049	0.00551850368999	0.82423759821	2.8820758631	0.0392425466491	0.0478963597177	231.432150227	5.69304613321	0.0860075944271	0.0230685690638	0.231355043297	0.0410341346913	0.0411394372768	0.198097283885	86.540451728	0.107584809989	0.032313341004	3.96986710952	6.95026349939	0.00574221155068	1.59050787781e-05	0.000480910987447	0.722552270077	0.113264310399	0.0385091782901	0.328572932184	9.45019424164e-05	0.000155562829103	0.000132047884154	0.000882457060818	0.049485753083	0.00067653761776	0.000793768224831	0.205841450191	0.00272885355812	0.00114505246662	9.71467116372e-05	0.00517026826164	0.000307811652382	0.00137252545104	0.000431529318003	0.627665330953	0.0104110400794	1.70615019001e-05	0.0244804230215	0.268915598889	0.00169211768403	7.6520554005e-05	0.000224981896547	0.02029939246	0.00206890263505	0.00125611257176	0.00863991392081	3.84881397668e-06	3.3205862764e-05	2.68674736828e-05	6.01231495179e-05	0.0121097178222	3.45070871748e-05	0.000110823964032	0.242895785167	9.25856960062e-05	0.000218472969625	6.3937101093e-05	0.000183532410947	0.000127233448825	0.000283359721564	0.000469685053632	0.285753721868	0.000200518007157	4.20619385772e-05	0.0194121379744	0.0529295566353
Russia	Fish	78.0177734422	0.1540901717	1.28665061085	22.2385623207	3869.11192933	1.00434960237	623.035403773	0.135997634211	1.2490895894	0.0209012586714	3.22108674396	2.24991960787	0.0646456981382	1.83295679079	5.30189292287	15.6545146238	15.3607022734	23.8258359461	4.98997524968	1.607004007	2.45209313356	1.21624840753	125.153805461	46.4206800922	13.6124132602	51.2164255747	347.549882202	0.012738913168	0	0.0299714502788	0.175239983646	3.8457350608	6.84062616235e-07	141.698484631	0.00700954121248	0.0670699464413	2.1232305876e-06	0.0159838892969	0.0662460306061	0.00176846206812	0.0144679485485	0.0173618355244	0.0378750936625	0.277333014875	0.0652417296242	0.263692720941	0.000785179101966	0.0154833630456	0	368.736306826	0.207174862604	0.00249650064868	0.510439380751	0.346359416093	0.483738139155	0.00912632035196	14.7314405068	254.805440171	4.78780516135	9.57521931847	59.769004557	0.190935179293	3.16957096453	0.014191406345	0.81999387256	4.17280142526	0.236823897444	3.1459610959	23.0633335203	1.45885061503	0.689189957114	0.203442417789	4.00087309207	1.64103644447	0.868668861553	6.92533683139	48.9194826915	2.26007763645	0.951085327758	27.2217080392	44.3203813527	0.0589252646982	0.00105736152499	0.0027124330388	2.26905743792	332.122836779	0.0202683049187	147.114080494	0.000873030653084	0.0439289811297	0.00029579189569	0.489495067481	0.0596487654623	0.00254343739224	0.00364374862883	15.7033827192	0.00228434564131	0.00715582438507	0.00112581365231	0.0152315142239	0.00253638290084	0.00225934721179	0.00242225919849	592.94127714	0.104565125024	0.000706198336101	1.03004758048	23.8030736409	0.0163854413949	2.16404186515e-05	0.0105093317626	0.191040548245	6.51571333293	0.0410261080868	2.70796921897	0.000507116459994	0.00141861961555	5.90568843842e-05	0.00608658363177	0.00334410900638	0.00110811781494	0.000962359806187	0.0654323558053	0.000950869856209	0.00283874474612	0.000420038382078	0.0135137289945	0.0150319780867	0.0648678686706	0.00433803094429	11.1106640922	0.0376271641706	0.000628942138936	0.299222899291	17.9875776988	0.120004555831	0.00152244806236	1.12616232621	3.59336791367	0.0914614602872	0.0134905184529	0.281041357411	0.00144700375482	0.00590307666067	5.8480899055e-05	0.0173192277247	0.0230820776366	0.00333346877329	0.0339946874191	12.4411037237	0.0107261273844	0.0139202168005	0.00717305698973	0.00525942315125	0.0278144718678	0.0623304040667	0.111963482876	0.0456207630577	0.0151213586184	0.00642125946357	0.156521476857	0.208381419324
Russia	Drinks and tabacco	30.1064781995	0.00184512048089	0.00581691505333	0.889475034327	1.00357069234	1389.51636929	29.5628491205	0.133280250818	1.23714110862	0.0272340447059	3.1276496753	1.25578312047	0.0613053756526	3.5686297093	7.28361786086	17.4707317609	12.3688198809	6.76695767835	2.09649391232	0.955821487174	1.23012480758	49.5900113666	373.900320976	39.2281187593	13.374989156	30.0543131638	129.111809446	0.0718362591619	0	0.00015379330705	0.000452437136005	0.516330010614	2.20486488421	0.444675810559	0.243630914453	2.38555277755	0.000277568406304	0.0890419307485	0.352158116431	0.00995088832367	0.0855104532632	0.997041952797	2.30342568582	7.32934313546	2.11265025225	1.4277674321	0.0232806346938	0.168824658813	0.0552411706333	33.7877846761	3.79638018307	0.0140698829285	5.80952313492	2.75104870714	0.132276685293	0.00172654863944	0.84503483333	3.4765445426	0.541165246204	5.54324805769	5.41419482884	0.0121881301037	1.27158745682	0.00713628951294	0.159176060584	2.67246116891	0.0209599979239	1.51802642159	4.19529101539	0.505906512934	0.299742058195	0.0521556672848	0.0740066307359	0.0176232947279	0.207567492062	0.812736875177	70.1626662992	1.60784996966	0.21632342954	7.16518629077	10.3000586825	1.25961538531	0.0019452583482	0.349586367624	1.32610653601	0.694617906789	3.70155954909	2.59947671709	0.0320183344957	0.606091836886	0.00935792911635	0.132426200958	4.17782874901	0.290730896675	0.230559148983	44.6608457084	0.156180799457	0.775430847621	0.0370240255981	0.463905900851	0.132386030283	0.166738858517	2.40366737624	76.7646303631	0.936662271816	0.35836275205	5.63131459739	10.5232116346	0.0277875148161	2.90556188938e-05	0.00147159152283	0.024219061285	0.0130869978428	1.15784286398	0.0901368508441	0.00151124602064	0.00841101475679	0.000349590048023	0.0178673086264	0.0337945367194	0.000194544328578	0.0324944886378	0.106942568235	2.2552023253	0.186610631389	0.0381660725125	0.0145108933208	0.0203361018806	0.178865730847	0.0741910341824	2.58425340254	0.264157016154	0.0379569894816	0.441754302117	1.09436481803	0.0309224622665	0.000104732117553	0.0232368340654	0.0725838889737	0.0270102261092	0.0819380565781	0.074675398772	0.00944088398054	0.0172498511307	0.000362889439596	0.00278681443568	0.038728142482	0.0168812005061	0.00976790395974	0.0754731800824	0.0107928515875	0.011186052016	0.00146356317451	0.011032217429	0.0142787707873	0.0253143212556	0.0698325579239	1.62210991705	0.0414644803094	0.0145523967753	0.249512067243	0.430217730509
Russia	Food n.e.c.	1483.83723919	0.550969965045	17.0070155492	225.807273916	723.277794155	1103.81564289	7324.91080393	0.673660438006	3.8367396518	0.044715476987	6.32244563991	6.24157083161	2.2600372202	21.1647142905	30.2259065903	20.5792346496	31.9140600435	67.0606859101	11.5084833414	3.56120362933	5.96786387746	2.05183077099	282.890460083	53.4403854523	0.0902199273125	56.6926294433	546.85318957	0.0469250108261	0.00191420184397	4.40090814319	33.8180332916	5.42270041277	0.103657653579	73.1132814607	0.00124843396524	0.00274884266165	0	0.00504554599267	5.0302902303	0.0236829385115	0.04608384817	10.6312317717	0.00540568710269	0	0	0.00218178638454	8.02056629966e-05	0.00349841182374	0	49.3367613808	0.0539461461639	0	0.0699467666529	3.6125118064	13.1393219556	0.789186532664	22.3214487141	183.226600256	11.6130380796	29.214392727	128.960222653	1.06797753271	3.10726950436	0.186692657037	6.11635370685	6.54995819722	1.80462117673	3.32780870884	10.5242277423	3.82733386111	2.50191645836	0.558613738557	1.47276421502	2.27933451074	6.66106048026	0.981508511034	110.511640722	6.02852519051	1.12212907613	16.5013008807	27.4536120149	3.5570978551	0.169827041917	5.10614720955	34.8142396621	2.66128839236	7.14552133381	109.066655332	0.100201555411	0.724060278173	0.0403820107061	1.29055885236	0.968570756442	0.159975995459	0.934003853941	97.3685173146	0.602339527641	0.809015994449	0.168550517639	0.482129551133	0.460687676332	0.682021416197	0.487791951888	41.6818240205	2.06380689037	0.121227410398	4.98090053773	17.0712240417	0.0817505507576	0.000209678791633	0.078890259646	1.10742699376	0.0427411172812	3.75302119173	10.0683806072	0.00292850316871	0.0327903411794	0.000142076326985	0.000509592210062	0.00923453074119	0.00539735736882	0.232095052805	0.278967491805	0.00154021208466	0.0025212983972	0.00337761080392	0.00412863912343	0.00434173641557	0.0100811395353	0.00134036338313	1.91515568104	0.100140250092	5.73771413109e-05	0.0899218904536	2.78599136565	0.169913086845	0.000848764773938	0.0464408452529	1.32086494112	0.163068201057	0.787131628113	3.8698385839	0.00287438987155	0.0244753162035	0.00239878876271	0.00774506989528	0.0819484889427	0.0300116143695	0.0217920951779	0.597364373153	0.010997273581	0.0185329392813	0.00579900339529	0.0133930131598	0.0138077009769	0.0294192581792	0.0148520247232	8.22116044841	0.0847733927228	0.00200111320127	0.523635308698	1.69759341486
Russia	Natural gas	11.4035438839	0.118081426398	0.0285622085246	4.62751223095	143.470932042	17.8663021154	182.790658166	23.9188509279	233.355206015	0.113161884625	101.751724217	52.2577635513	0.151797614951	75.6737125081	103.109788735	861.859995005	34.8442337703	2.38773703637	2.79041659223	4.10778302481	4.97571061245	3.43131104429	12.4206829057	6.36263158143	0.902445287792	23.6268892571	16.8627771749	0.000721732652966	1.57120590173e-07	9.59231507723e-06	0.000115446170186	0.00082050907109	8.11862291954e-05	0.00217963905335	4.85994523984	43.7967198391	0.000283875505972	0.420008657196	0.00331773006827	8.8567409372e-05	0.00180289607192	6.38054294578	1.01547996697	0.00564513032432	0.00532575247711	0.00603874198382	1.89286530245	0.00110851676771	0.00328852960218	0.000897556966565	0.00137886349287	0.000994001506392	0.00423163295386	0.0100011448056	26.628093815	4.04561015066	1.98538987623	64.9463231366	14.6423982633	30.1098728969	77.7921111324	74.6295655508	554.105100426	3.09294708511	79.008996649	125.735292221	4.46537050587	401.146113508	1702.25533541	472.535380676	217.171648819	88.0592694884	87.4068293287	5164.13570767	1151.3895181	122.605760556	193.738967084	154.838973581	19.7073421449	458.412981174	453.385224715	14.3868820671	0.0602356667066	0.0518732108512	0.730696902094	0.363667132449	0.342045351808	2.67235413955	0.748690019249	13.1287738365	0.019078296062	2.41989644316	147.768840185	0.109374182105	50.895985994	78.452115097	9.80223399346	1.5803739703	0.75407080533	43.6622998093	2.44177134803	0.351272616655	0.582682413878	6.10145776548	0.324969569939	0.00661656431407	11.4876791012	11.9608440879	0.00113919066576	0	0	0.000122378884916	0.00170182691739	0.0004498497024	0.000510424404865	0.0568386106739	0.8444458201	0.00410912487249	0.00399414566725	0.000684314248748	0.000235666835016	0.00192268871113	0.0178649357905	0.00398955682884	0.0029154414704	8.71294577948e-06	0.00132605494025	1.50825964453	0.0218916080377	0.00517184885966	0.00888832453359	0.00345002654884	4.29161923421e-08	0.0269812798358	0.0178297136621	0.122118690233	1.21321597959e-05	2.31064405795e-05	0.0120514793952	0.0654431174052	0.0614499762128	0.0473503243026	0.276188763456	1.50018172894	0.00247304509117	0.0330776614639	0.154120647693	0.109779480091	0.0879026649774	2.59378182317	0.288301132873	0.17224749659	0.0273109138863	0.0656764429358	0.135783600933	0.303025451589	0.408449732779	1.38030428594	1.02390821261	0.0472923611119	8.99920014302	11.3475757872
